,arr_delay
2000,-2.0
2001,-11.0
2002,-28.0
2003,3.0
2004,-35.0
2005,-8.0
2006,0.0
2007,-6.0
2008,-24.0
2009,-16.0
2010,-21.0
2011,-13.0
2012,33.0
2013,25.0
2014,-13.0
2015,-15.0
2016,-4.0
2017,-19.0
2018,-37.0
2019,-19.0
2020,11.0
2021,-2.0
2022,-1.0
2023,14.0
2024,62.0
2025,-25.0
2026,-10.0
2027,-7.0
2028,-20.0
2029,-19.0
2030,3.0
2031,18.0
2032,-3.0
2033,-12.0
2034,-18.0
2035,-10.0
2036,-20.0
2037,-17.0
2038,3.0
2039,-12.0
2040,10.0
2041,15.0
2042,-14.0
2043,-12.0
2044,33.0
2045,-12.0
2046,1.0
2047,47.0
2048,13.0
2049,-31.0
2050,-28.0
2051,-8.0
2052,3.0
2053,7.0
2054,35.0
2055,71.0
2056,-4.0
2057,16.0
2058,4.0
2059,-14.0
2060,-18.0
2061,-5.0
2062,-23.0
2063,-8.0
2064,-15.0
2065,-3.0
2066,-15.0
2067,-5.0
2068,-13.0
2069,-13.0
2070,-12.0
2071,-20.0
2072,-13.0
2073,-11.0
2074,-11.0
2075,-7.0
2076,-23.0
2077,-21.0
2078,-10.0
2079,-27.0
2080,16.0
2081,-20.0
2082,-23.0
2083,-3.0
2084,-14.0
2085,-31.0
2086,-9.0
2087,-8.0
2088,23.0
2089,13.0
2090,18.0
2091,14.0
2092,-5.0
2093,15.0
2094,30.0
2095,9.0
2096,8.0
2097,32.0
2098,4.0
2099,48.0
2100,-5.0
2101,-7.0
2102,-20.0
2103,11.0
2104,-16.0
2105,60.0
2106,21.0
2107,-40.0
2108,19.0
2109,-6.0
2110,4.0
2111,-22.0
2112,15.0
2113,-10.0
2114,-14.0
2115,-20.0
2116,-17.0
2117,-33.0
2118,-10.0
2119,-5.0
2120,-22.0
2121,-26.0
2122,12.0
2123,1.0
2124,-10.0
2125,-15.0
2126,-18.0
2127,18.0
2128,-2.0
2129,13.0
2130,3.0
2131,-10.0
2132,-17.0
2133,-10.0
2134,-7.0
2135,-3.0
2136,-15.0
2137,22.0
2138,15.0
2139,-37.0
2140,-9.0
2141,14.0
2142,-12.0
2143,-19.0
2144,-6.0
2145,-15.0
2146,7.0
2147,-2.0
2148,-16.0
2149,1.0
2150,12.0
2151,-25.0
2152,-16.0
2153,3.0
2154,-25.0
2155,5.0
2156,160.0
2157,-19.0
2158,-3.0
2159,-11.0
2160,-15.0
2161,-25.0
2162,1.0
2163,13.0
2164,12.0
2165,22.0
2166,47.0
2167,-14.0
2168,11.0
2169,72.0
2170,2.0
2171,-32.0
2172,-9.0
2173,27.0
2174,-17.0
2175,27.0
2176,-6.0
2177,6.0
2178,7.0
2179,-4.0
2180,102.0
2181,-19.0
2182,-7.0
2183,45.0
2184,-18.0
2185,-16.0
2186,-10.0
2187,-20.0
2188,-12.0
2189,53.0
2190,-2.0
2191,23.0
2192,-5.0
2193,-6.0
2194,-36.0
2195,93.0
2196,-17.0
2197,-6.0
2198,-21.0
2199,-10.0
2200,9.0
2201,-10.0
2202,-11.0
2203,-18.0
2204,-33.0
2205,-11.0
2206,-7.0
2207,-26.0
2208,-28.0
2209,-21.0
2210,7.0
2211,-11.0
2212,-21.0
2213,16.0
2214,-21.0
2215,-15.0
2216,-19.0
2217,55.0
2218,31.0
2219,36.0
2220,3.0
2221,-20.0
2222,-17.0
2223,-11.0
2224,-26.0
2226,-12.0
2227,-9.0
2228,-14.0
2229,21.0
2230,-25.0
2231,-16.0
2232,3.0
2233,-1.0
2234,64.0
2235,-9.0
2236,-14.0
2237,-18.0
2238,-9.0
2239,7.0
2240,-7.0
2241,4.0
2242,-31.0
2243,-23.0
2244,-8.0
2245,-6.0
2246,20.0
2247,-18.0
2248,-15.0
2249,-18.0
2250,-10.0
2251,-5.0
2252,-2.0
2253,173.0
2254,-12.0
2255,16.0
2256,-17.0
2257,-51.0
2258,-20.0
2259,-4.0
2260,3.0
2261,-27.0
2262,27.0
2263,-17.0
2264,-33.0
2265,2.0
2266,-14.0
2267,-15.0
2268,-26.0
2269,3.0
2270,-16.0
2271,148.0
2272,4.0
2273,20.0
2274,-11.0
2275,-17.0
2276,16.0
2277,-5.0
2278,174.0
2279,123.0
2280,-5.0
2281,-1.0
2282,-4.0
2283,-18.0
2284,-21.0
2285,-10.0
2286,-20.0
2287,-15.0
2288,-15.0
2289,-1.0
2290,-7.0
2291,-16.0
2292,3.0
2293,-2.0
2294,-9.0
2295,34.0
2296,-3.0
2297,-32.0
2298,-14.0
2299,31.0
2300,-16.0
2301,-17.0
2302,-18.0
2303,-21.0
2304,-8.0
2305,-44.0
2306,-7.0
2307,-18.0
2308,6.0
2309,-17.0
2310,0.0
2311,-20.0
2312,2.0
2313,9.0
2314,9.0
2315,-15.0
2316,-22.0
2317,16.0
2318,8.0
2319,-4.0
2320,-15.0
2321,-9.0
2322,-9.0
2323,-2.0
2324,25.0
2325,136.0
2326,-29.0
2327,-17.0
2328,9.0
2329,-23.0
2330,-33.0
2331,-11.0
2332,3.0
2333,-4.0
2334,6.0
2335,-4.0
2336,80.0
2337,0.0
2338,94.0
2339,36.0
2340,59.0
2341,20.0
2342,-39.0
2343,-23.0
2344,-3.0
2345,-24.0
2346,1.0
2347,-22.0
2348,-27.0
2349,-15.0
2350,-3.0
2351,15.0
2352,-18.0
2353,-15.0
2354,5.0
2355,-8.0
2356,-14.0
2357,-2.0
2358,-1.0
2359,-12.0
2360,-9.0
2361,-28.0
2362,8.0
2363,-8.0
2364,-15.0
2365,56.0
2366,-18.0
2367,-15.0
2368,-32.0
2369,9.0
2370,5.0
2371,37.0
2372,-6.0
2373,-12.0
2374,-17.0
2375,-35.0
2376,-12.0
2377,-23.0
2378,93.0
2379,-23.0
2380,-2.0
2381,5.0
2382,-11.0
2383,-27.0
2384,-15.0
2385,-10.0
2386,-8.0
2387,-11.0
2388,-14.0
2389,-8.0
2390,-1.0
2391,2.0
2392,-10.0
2393,-18.0
2394,5.0
2395,40.0
2396,-1.0
2397,-4.0
2398,-9.0
2399,-13.0
2400,2.0
2401,19.0
2402,-4.0
2403,32.0
2404,8.0
2405,-36.0
2406,-15.0
2407,-4.0
2408,43.0
2409,45.0
2410,162.0
2411,20.0
2412,9.0
2413,-33.0
2414,43.0
2415,-19.0
2416,89.0
2417,21.0
2418,-8.0
2419,-21.0
2420,-8.0
2421,-15.0
2422,-18.0
2423,-6.0
2424,20.0
2425,117.0
2426,-2.0
2427,-9.0
2428,-10.0
2429,46.0
2430,-4.0
2431,-5.0
2432,-9.0
2433,1.0
2434,-85.0
2435,378.0
2436,-19.0
2437,52.0
2438,-18.0
2439,10.0
2440,27.0
2441,2.0
2442,35.0
2443,4.0
2444,-19.0
2445,9.0
2446,-25.0
2447,5.0
2448,4.0
2449,-6.0
2450,-7.0
2451,-20.0
2452,-2.0
2453,-9.0
2454,-23.0
2455,-5.0
2456,-5.0
2457,100.0
2458,68.0
2459,11.0
2460,50.0
2461,-11.0
2462,-3.0
2463,-11.0
2464,12.0
2465,-13.0
2466,-30.0
2467,-23.0
2468,4.0
2469,-17.0
2470,-5.0
2471,117.0
2472,-23.0
2473,6.0
2474,-5.0
2475,-6.0
2476,19.0
2477,14.0
2478,-13.0
2479,-15.0
2480,9.0
2481,-24.0
2482,-10.0
2483,-12.0
2484,-11.0
2485,-13.0
2486,-10.0
2487,4.0
2488,6.0
2489,68.0
2490,-10.0
2491,20.0
2492,-28.0
2493,238.0
2494,-23.0
2495,-7.0
2496,5.0
2497,4.0
2498,14.0
2499,0.0
2500,-16.0
2501,-7.0
2502,-28.0
2503,-16.0
2504,-23.0
2505,-9.0
2506,-19.0
2507,175.0
2508,-9.0
2509,-15.0
2510,1.0
2511,8.0
2512,65.0
2513,-4.0
2514,-11.0
2515,3.0
2516,0.0
2517,-17.0
2518,8.0
2519,-14.0
2520,-9.0
2521,-17.0
2522,-13.0
2523,-2.0
2524,-15.0
2525,-19.0
2526,8.0
2527,-8.0
2528,18.0
2529,2.0
2530,-23.0
2531,-30.0
2532,-16.0
2533,-7.0
2534,22.0
2535,-12.0
2536,-13.0
2537,4.0
2538,-20.0
2539,-34.0
2540,1.0
2541,6.0
2542,-7.0
2543,-20.0
2544,-19.0
2545,2.0
2546,6.0
2547,-6.0
2548,19.0
2549,-2.0
2550,-9.0
2551,-29.0
2552,-27.0
2553,-5.0
2554,21.0
2555,-11.0
2556,24.0
2557,-5.0
2558,7.0
2559,-15.0
2560,30.0
2561,-9.0
2562,-10.0
2563,0.0
2564,10.0
2565,7.0
2566,-14.0
2567,-9.0
2568,19.0
2569,-8.0
2570,-4.0
2571,-3.0
2572,-27.0
2573,23.0
2574,17.0
2575,-22.0
2576,-37.0
2577,-14.0
2578,35.0
2579,-4.0
2580,56.0
2581,10.0
2582,-11.0
2583,-6.0
2584,0.0
2585,-3.0
2586,10.0
2587,2.0
2588,28.0
2589,16.0
2590,-19.0
2591,-23.0
2592,8.0
2593,105.0
2594,11.0
2595,49.0
2596,-18.0
2597,-30.0
2598,11.0
2599,15.0
2600,52.0
2601,-7.0
2602,-3.0
2603,-2.0
2604,-3.0
2605,-14.0
2606,9.0
2607,-24.0
2608,-10.0
2609,-9.0
2610,3.0
2611,-18.0
2612,-36.0
2613,29.0
2614,-11.0
2615,-20.0
2616,8.0
2617,-23.0
2618,-14.0
2619,14.0
2620,-11.0
2621,-23.0
2622,11.0
2623,2.0
2624,-14.0
2625,125.0
2626,33.0
2627,-8.0
2628,-1.0
2629,20.0
2630,-8.0
2631,5.0
2632,101.0
2633,124.0
2634,15.0
2635,-11.0
2636,-4.0
2637,40.0
2638,-26.0
2639,-28.0
2640,9.0
2641,-30.0
2642,56.0
2643,-7.0
2644,46.0
2645,-20.0
2646,-22.0
2647,7.0
2648,-15.0
2649,-15.0
2650,60.0
2651,-10.0
2652,52.0
2653,-1.0
2654,34.0
2655,-7.0
2656,-37.0
2657,-11.0
2658,64.0
2659,30.0
2660,-27.0
2661,-9.0
2662,-6.0
2663,-16.0
2664,-8.0
2665,-28.0
2666,-17.0
2667,-1.0
2668,9.0
2669,-17.0
2670,-21.0
2671,17.0
2672,17.0
2673,-33.0
2674,-15.0
2675,-25.0
2676,3.0
2677,-18.0
2678,-19.0
2679,17.0
2680,-12.0
2681,-11.0
2682,5.0
2683,-1.0
2684,0.0
2685,150.0
2686,-2.0
2687,-4.0
2688,-28.0
2689,8.0
2690,7.0
2691,-12.0
2692,1.0
2693,-5.0
2694,-24.0
2695,-11.0
2696,-24.0
2697,77.0
2698,-16.0
2699,5.0
2700,-50.0
2701,-27.0
2702,-5.0
2703,-10.0
2704,179.0
2705,10.0
2706,50.0
2707,-10.0
2708,21.0
2709,-12.0
2710,-8.0
2711,9.0
2712,10.0
2713,-19.0
2714,11.0
2715,28.0
2716,-4.0
2717,-7.0
2718,-29.0
2719,34.0
2720,-37.0
2721,126.0
2722,-19.0
2723,-14.0
2724,21.0
2725,-5.0
2726,-3.0
2727,-4.0
2728,5.0
2729,-14.0
2730,48.0
2731,-18.0
2732,100.0
2733,-12.0
2734,-6.0
2735,-18.0
2736,5.0
2737,75.0
2738,-13.0
2739,-24.0
2740,1.0
2741,-20.0
2742,115.0
2743,-18.0
2744,-25.0
2745,-10.0
2746,-8.0
2747,50.0
2748,11.0
2749,-14.0
2750,-9.0
2751,-14.0
2752,-18.0
2753,-18.0
2754,16.0
2755,3.0
2756,14.0
2757,-4.0
2758,-27.0
2759,-10.0
2760,9.0
2761,6.0
2762,-4.0
2763,-7.0
2764,-5.0
2765,-12.0
2766,29.0
2768,3.0
2769,-7.0
2770,104.0
2771,17.0
2772,-11.0
2773,34.0
2774,-10.0
2775,-12.0
2776,81.0
2777,-20.0
2778,3.0
2779,-9.0
2780,-17.0
2781,2.0
2782,14.0
2783,-26.0
2784,23.0
2785,-23.0
2786,-19.0
2787,4.0
2788,-6.0
2789,-15.0
2790,8.0
2791,1.0
2792,2.0
2793,-24.0
2794,-17.0
2795,58.0
2796,37.0
2797,32.0
2798,-8.0
2799,-26.0
2800,-2.0
2801,3.0
2802,2.0
2803,62.0
2804,-19.0
2805,-22.0
2806,26.0
2807,65.0
2808,4.0
2809,-27.0
2810,-11.0
2811,-9.0
2812,-12.0
2813,30.0
2814,55.0
2815,55.0
2816,-8.0
2817,-16.0
2818,0.0
2819,1.0
2820,-1.0
2821,51.0
2822,74.0
2823,22.0
2824,-9.0
2825,-10.0
2826,43.0
2827,-18.0
2828,-28.0
2829,-6.0
2830,34.0
2831,3.0
2832,18.0
2833,-11.0
2834,-4.0
2835,42.0
2836,-7.0
2837,-12.0
2838,-18.0
2839,-12.0
2840,-15.0
2841,39.0
2842,85.0
2843,2.0
2844,-24.0
2845,-6.0
2846,-12.0
2847,13.0
2848,-16.0
2849,-22.0
2850,-5.0
2851,149.0
2852,-32.0
2853,-20.0
2854,-10.0
2855,-11.0
2856,-30.0
2857,-27.0
2858,1.0
2859,338.0
2860,51.0
2861,-11.0
2862,-6.0
2863,-20.0
2864,4.0
2865,3.0
2866,-2.0
2867,24.0
2868,-14.0
2869,-3.0
2870,-9.0
2871,-17.0
2872,-17.0
2873,-20.0
2874,9.0
2875,-17.0
2876,17.0
2877,8.0
2878,100.0
2879,-8.0
2880,-2.0
2881,-17.0
2882,-8.0
2883,-31.0
2884,-17.0
2885,-3.0
2886,-25.0
2887,-1.0
2888,-17.0
2889,-5.0
2890,-2.0
2891,-19.0
2892,-15.0
2893,-4.0
2894,1.0
2895,35.0
2896,12.0
2897,-11.0
2898,36.0
2899,-28.0
2900,-2.0
2901,38.0
2902,56.0
2903,3.0
2904,-7.0
2905,-11.0
2906,4.0
2907,27.0
2908,6.0
2909,-20.0
2910,-36.0
2911,-20.0
2912,-16.0
2913,-19.0
2914,10.0
2915,-9.0
2916,93.0
2917,6.0
2918,17.0
2919,-18.0
2920,38.0
2921,102.0
2922,-25.0
2923,-9.0
2924,-5.0
2925,-12.0
2926,-28.0
2927,-5.0
2928,-20.0
2929,5.0
2930,-30.0
2931,10.0
2932,-3.0
2933,-19.0
2934,144.0
2935,-46.0
2936,-13.0
2937,-33.0
2938,-7.0
2939,-33.0
2940,-10.0
2941,47.0
2942,22.0
2943,8.0
2944,-6.0
2945,15.0
2946,33.0
2947,64.0
2948,-30.0
2949,-24.0
2950,-18.0
2951,4.0
2952,5.0
2953,0.0
2954,-15.0
2955,-2.0
2956,13.0
2957,27.0
2958,-20.0
2959,169.0
2960,5.0
2961,2.0
2962,133.0
2963,-3.0
2964,-3.0
2965,-22.0
2966,-6.0
2967,-21.0
2968,-11.0
2969,-28.0
2970,-2.0
2971,1.0
2972,-1.0
2973,9.0
2974,-5.0
2975,2.0
2976,-20.0
2977,-10.0
2978,-39.0
2979,-20.0
2980,-22.0
2981,50.0
2982,-37.0
2983,-10.0
2984,10.0
2985,-25.0
2986,-16.0
2987,46.0
2988,6.0
2989,38.0
2990,-4.0
2991,-16.0
2992,-11.0
2993,-12.0
2994,23.0
2995,44.0
2996,4.0
2997,-14.0
2998,-4.0
2999,0.0
3000,4.0
3001,9.0
3002,6.0
3003,48.0
3004,-6.0
3005,-31.0
3007,0.0
3008,-29.0
3009,-13.0
3010,27.0
3011,-40.0
3012,0.0
3013,-9.0
3014,29.0
3015,-4.0
3016,-16.0
3017,-2.0
3018,-2.0
3019,2.0
3020,46.0
3021,39.0
3022,112.0
3023,15.0
3024,3.0
3025,-6.0
3026,-7.0
3027,-23.0
3028,8.0
3029,-1.0
3030,18.0
3031,-15.0
3032,-4.0
3033,-10.0
3034,-27.0
3035,-2.0
3036,-5.0
3037,-28.0
3038,-5.0
3039,1.0
3041,24.0
3042,-36.0
3043,-41.0
3044,24.0
3045,-1.0
3046,-11.0
3047,-18.0
3048,41.0
3049,5.0
3050,25.0
3051,6.0
3052,18.0
3053,2.0
3054,31.0
3055,-9.0
3056,-13.0
3057,-18.0
3058,-18.0
3059,-11.0
3060,-4.0
3061,-8.0
3062,27.0
3063,-6.0
3064,-10.0
3065,-9.0
3066,67.0
3067,0.0
3068,13.0
3069,-16.0
3070,-4.0
3071,-16.0
3072,-13.0
3073,19.0
3074,69.0
3076,-29.0
3077,130.0
3078,25.0
3079,-2.0
3080,-14.0
3081,14.0
3082,2.0
3083,-20.0
3084,-18.0
3085,-15.0
3086,-23.0
3087,115.0
3088,-14.0
3089,-6.0
3090,19.0
3091,-2.0
3092,2.0
3093,-5.0
3094,-1.0
3095,50.0
3096,54.0
3097,-8.0
3098,17.0
3099,26.0
3100,-11.0
3101,-18.0
3102,-8.0
3103,289.0
3104,8.0
3105,1.0
3106,-27.0
3107,-20.0
3108,-31.0
3109,-14.0
3110,7.0
3111,6.0
3112,-10.0
3113,-18.0
3114,50.0
3115,-3.0
3116,-9.0
3117,7.0
3118,42.0
3119,-4.0
3120,-3.0
3121,-10.0
3122,-19.0
3123,1.0
3124,-29.0
3125,-14.0
3126,-18.0
3127,-2.0
3128,-27.0
3129,-23.0
3130,-12.0
3131,-16.0
3132,-6.0
3133,-15.0
3134,2.0
3135,124.0
3136,-9.0
3137,-29.0
3138,7.0
3139,-22.0
3140,-28.0
3141,-3.0
3142,-25.0
3143,-9.0
3144,-12.0
3145,-14.0
3146,-12.0
3147,-22.0
3148,167.0
3149,-12.0
3150,-26.0
3151,5.0
3152,-21.0
3153,19.0
3154,-25.0
3155,-23.0
3156,19.0
3157,99.0
3158,-11.0
3159,-16.0
3160,-13.0
3161,-9.0
3162,29.0
3163,-13.0
3164,-6.0
3165,-40.0
3166,-2.0
3167,29.0
3168,-20.0
3169,253.0
3170,-8.0
3171,3.0
3172,-23.0
3173,4.0
3174,-14.0
3175,-18.0
3176,2.0
3177,11.0
3178,0.0
3179,-9.0
3180,-9.0
3181,-18.0
3182,-21.0
3183,-2.0
3184,-37.0
3185,-2.0
3186,-7.0
3187,-10.0
3188,5.0
3189,175.0
3190,9.0
3191,1.0
3192,-5.0
3193,-17.0
3194,-10.0
3195,-9.0
3196,-17.0
3197,-2.0
3198,-4.0
3199,-11.0
3200,28.0
3201,-16.0
3202,-13.0
3203,-6.0
3204,-5.0
3205,45.0
3206,-35.0
3207,-26.0
3208,-19.0
3209,-27.0
3210,5.0
3211,-17.0
3212,5.0
3214,123.0
3215,0.0
3216,138.0
3217,-19.0
3218,36.0
3219,-25.0
3220,59.0
3221,18.0
3222,-28.0
3223,-12.0
3224,38.0
3225,-20.0
3226,-23.0
3227,-19.0
3228,-23.0
3230,4.0
3231,549.0
3233,15.0
3234,27.0
3235,74.0
3236,3.0
3238,19.0
3239,-10.0
3240,-9.0
3241,174.0
3242,-8.0
3243,2.0
3244,-17.0
3245,-1.0
3246,7.0
3247,69.0
3248,39.0
3249,-18.0
3250,-33.0
3251,19.0
3252,-1.0
3253,4.0
3254,-5.0
3255,-21.0
3256,-19.0
3257,-12.0
3258,-20.0
3259,7.0
3260,49.0
3261,19.0
3262,-2.0
3263,-25.0
3264,-16.0
3266,-11.0
3267,106.0
3268,-3.0
3269,28.0
3270,66.0
3271,96.0
3272,-22.0
3273,-27.0
3274,52.0
3275,5.0
3276,4.0
3277,-13.0
3278,-10.0
3280,-11.0
3281,71.0
3282,-18.0
3284,267.0
3285,21.0
3286,76.0
3287,-32.0
3288,32.0
3289,56.0
3290,33.0
3291,-21.0
3292,6.0
3293,-1.0
3294,-8.0
3295,13.0
3296,34.0
3297,6.0
3298,27.0
3299,4.0
3300,41.0
3301,-17.0
3302,1.0
3303,-11.0
3304,-7.0
3305,39.0
3306,298.0
3307,0.0
3308,-13.0
3309,110.0
3310,69.0
3311,34.0
3312,36.0
3313,-13.0
3314,132.0
3315,52.0
3316,-21.0
3317,4.0
3318,6.0
3319,23.0
3320,6.0
3321,47.0
3324,18.0
3325,40.0
3326,54.0
3327,157.0
3328,11.0
3329,44.0
3330,120.0
3331,44.0
3332,-1.0
3333,-20.0
3334,-20.0
3335,11.0
3336,19.0
3337,-17.0
3338,15.0
3339,1.0
3340,32.0
3341,-23.0
3342,-19.0
3343,49.0
3344,346.0
3346,209.0
3347,9.0
3348,15.0
3349,1.0
3350,-12.0
3351,122.0
3352,30.0
3353,-5.0
3354,52.0
3356,-6.0
3357,-23.0
3358,-13.0
3359,-1.0
3360,416.0
3361,3.0
3362,39.0
3363,281.0
3364,-16.0
3365,-27.0
3366,241.0
3367,-11.0
3368,-11.0
3369,-5.0
3370,8.0
3371,-4.0
3372,43.0
3373,-9.0
3374,-5.0
3375,-8.0
3376,0.0
3377,-4.0
3378,-5.0
3379,19.0
3380,14.0
3381,20.0
3382,-14.0
3383,-18.0
3384,-3.0
3386,-13.0
3387,15.0
3388,19.0
3389,-22.0
3390,-12.0
3391,3.0
3392,6.0
3393,109.0
3394,-15.0
3395,25.0
3396,-8.0
3397,12.0
3398,-9.0
3399,51.0
3400,99.0
3401,12.0
3402,147.0
3403,-21.0
3404,39.0
3405,-16.0
3406,37.0
3408,14.0
3409,-1.0
3410,22.0
3411,-21.0
3412,-17.0
3413,54.0
3414,-17.0
3415,-11.0
3416,-5.0
3417,6.0
3418,4.0
3419,-12.0
3420,16.0
3421,68.0
3422,2.0
3423,7.0
3424,685.0
3425,116.0
3426,-10.0
3427,25.0
3428,11.0
3429,12.0
3430,13.0
3431,21.0
3432,18.0
3433,-38.0
3434,32.0
3435,-26.0
3436,75.0
3437,20.0
3438,26.0
3439,-20.0
3440,200.0
3441,-23.0
3442,10.0
3443,-4.0
3444,19.0
3445,-13.0
3446,36.0
3447,77.0
3448,-10.0
3449,30.0
3450,-24.0
3451,91.0
3452,-38.0
3453,-17.0
3454,-18.0
3455,-2.0
3456,18.0
3457,5.0
3458,145.0
3459,-13.0
3460,53.0
3461,-15.0
3462,-18.0
3463,64.0
3464,-12.0
3465,801.0
3466,176.0
3467,-17.0
3468,13.0
3469,1.0
3470,126.0
3471,-5.0
3472,123.0
3473,87.0
3474,51.0
3475,108.0
3476,40.0
3477,71.0
3478,56.0
3479,23.0
3480,45.0
3481,5.0
3482,-10.0
3483,54.0
3484,4.0
3485,10.0
3486,118.0
3487,-13.0
3488,30.0
3489,-12.0
3490,4.0
3491,-5.0
3492,106.0
3493,-8.0
3494,15.0
3495,-12.0
3496,-5.0
3497,4.0
3498,-33.0
3499,-17.0
3500,-6.0
3501,96.0
3503,-4.0
3504,-26.0
3505,90.0
3506,157.0
3507,-5.0
3508,9.0
3509,8.0
3510,-7.0
3511,1.0
3512,-21.0
3513,47.0
3514,-15.0
3515,-29.0
3516,-6.0
3517,60.0
3518,-11.0
3520,-47.0
3521,126.0
3522,-3.0
3523,73.0
3524,51.0
3525,-22.0
3526,50.0
3527,-30.0
3528,69.0
3529,-26.0
3530,3.0
3531,-24.0
3532,6.0
3533,20.0
3534,10.0
3535,64.0
3536,2.0
3537,13.0
3538,9.0
3539,7.0
3540,-21.0
3541,19.0
3543,14.0
3544,-6.0
3545,16.0
3546,-16.0
3547,76.0
3548,97.0
3549,8.0
3550,114.0
3551,0.0
3552,-17.0
3553,-4.0
3554,5.0
3555,-17.0
3556,2.0
3557,114.0
3559,38.0
3560,-10.0
3561,165.0
3562,5.0
3563,-14.0
3564,100.0
3565,63.0
3566,-12.0
3567,2.0
3568,119.0
3569,6.0
3570,-22.0
3571,-23.0
3572,-32.0
3573,66.0
3574,-15.0
3575,56.0
3578,25.0
3580,-19.0
3581,11.0
3582,-6.0
3583,-7.0
3586,0.0
3587,-13.0
3588,-25.0
3589,62.0
3590,5.0
3592,-17.0
3593,8.0
3594,99.0
3595,-16.0
3596,3.0
3597,14.0
3599,-15.0
3600,-5.0
3601,35.0
3602,-17.0
3603,3.0
3604,14.0
3605,-17.0
3606,-3.0
3607,22.0
3608,146.0
3609,2.0
3610,-15.0
3611,-12.0
3612,71.0
3613,3.0
3614,-14.0
3615,-3.0
3616,-13.0
3617,48.0
3618,-12.0
3619,-12.0
3620,14.0
3621,-7.0
3622,20.0
3623,-11.0
3624,-8.0
3625,-40.0
3626,-7.0
3627,-21.0
3628,78.0
3629,5.0
3630,13.0
3631,12.0
3632,97.0
3633,68.0
3634,94.0
3636,1.0
3637,-13.0
3638,-16.0
3639,28.0
3640,-4.0
3641,-9.0
3642,59.0
3643,65.0
3644,-9.0
3645,-10.0
3646,82.0
3647,17.0
3648,67.0
3649,-5.0
3650,-1.0
3652,39.0
3653,-17.0
3654,-14.0
3655,1.0
3656,-12.0
3657,-4.0
3658,0.0
3659,90.0
3660,-18.0
3661,-5.0
3662,0.0
3663,80.0
3664,6.0
3665,33.0
3666,-14.0
3667,-10.0
3668,0.0
3669,10.0
3670,-11.0
3671,36.0
3672,33.0
3673,34.0
3674,6.0
3675,-32.0
3676,-17.0
3677,76.0
3678,31.0
3679,-13.0
3680,-7.0
3681,-15.0
3682,14.0
3684,-22.0
3685,-14.0
3686,-2.0
3687,-24.0
3688,-12.0
3689,634.0
3690,-15.0
3691,2.0
3692,-15.0
3693,-19.0
3694,-3.0
3695,-7.0
3696,2.0
3697,5.0
3698,18.0
3699,16.0
3700,-9.0
3701,5.0
3702,-11.0
3703,240.0
3704,5.0
3705,13.0
3706,-5.0
3707,-7.0
3708,13.0
3709,-21.0
3710,0.0
3711,33.0
3712,-6.0
3713,-31.0
3714,-8.0
3715,-20.0
3716,-20.0
3717,-11.0
3718,-4.0
3719,-13.0
3720,-27.0
3721,7.0
3722,-7.0
3723,12.0
3724,9.0
3725,52.0
3726,-16.0
3727,-5.0
3728,-19.0
3729,-18.0
3730,-5.0
3731,-9.0
3732,-20.0
3733,-10.0
3734,-10.0
3735,-12.0
3736,14.0
3737,11.0
3738,11.0
3739,-8.0
3740,5.0
3741,-9.0
3742,-12.0
3743,-1.0
3744,23.0
3745,-16.0
3746,-35.0
3747,-6.0
3748,53.0
3749,-4.0
3750,-14.0
3751,23.0
3752,24.0
3753,-4.0
3754,-3.0
3755,-9.0
3756,22.0
3757,-4.0
3758,-5.0
3759,-1.0
3760,-1.0
3761,-4.0
3762,53.0
3763,-10.0
3764,2.0
3765,-13.0
3766,53.0
3767,-10.0
3768,30.0
3769,-6.0
3770,-9.0
3771,-22.0
3772,-3.0
3773,-8.0
3774,-16.0
3775,29.0
3776,7.0
3777,3.0
3778,41.0
3779,3.0
3780,-1.0
3781,-15.0
3782,-17.0
3783,-1.0
3784,32.0
3785,-4.0
3786,84.0
3787,-14.0
3788,-17.0
3789,7.0
3790,27.0
3791,-12.0
3792,10.0
3793,-15.0
3794,21.0
3795,2.0
3796,-2.0
3797,-18.0
3798,-8.0
3799,-8.0
3800,3.0
3801,6.0
3802,88.0
3803,-7.0
3804,19.0
3805,-3.0
3806,-11.0
3807,10.0
3808,4.0
3809,15.0
3810,15.0
3811,-9.0
3812,4.0
3813,-5.0
3814,-6.0
3815,-14.0
3816,-7.0
3817,-3.0
3818,-12.0
3819,-13.0
3820,51.0
3821,-5.0
3822,-14.0
3823,-9.0
3824,-4.0
3825,-8.0
3826,-4.0
3827,-35.0
3828,-13.0
3829,0.0
3830,17.0
3831,-11.0
3832,-5.0
3833,-7.0
3834,9.0
3835,9.0
3836,17.0
3837,26.0
3838,-19.0
3839,-7.0
3840,-4.0
3841,-25.0
3842,3.0
3843,5.0
3844,8.0
3845,-7.0
3846,5.0
3847,12.0
3848,34.0
3849,11.0
3850,-21.0
3851,-18.0
3852,-20.0
3853,-13.0
3854,-4.0
3855,-7.0
3856,-14.0
3857,-28.0
3858,-20.0
3859,-16.0
3860,-14.0
3861,-17.0
3862,-20.0
3863,-7.0
3864,-5.0
3865,1.0
3866,-8.0
3867,-11.0
3868,1.0
3869,-9.0
3870,16.0
3871,-7.0
3872,44.0
3873,2.0
3874,-10.0
3875,-23.0
3876,10.0
3877,-3.0
