,arr_delay
1955,-35.0
1956,-8.0
1957,0.0
1958,-6.0
1959,-24.0
1960,-16.0
1961,-21.0
1962,-13.0
1963,33.0
1964,25.0
1965,-13.0
1966,-15.0
1967,-4.0
1968,-19.0
1969,-37.0
1970,-19.0
1971,11.0
1972,-2.0
1973,-1.0
1974,14.0
1975,62.0
1976,-25.0
1977,-10.0
1978,-7.0
1979,-20.0
1980,-19.0
1981,3.0
1982,18.0
1983,-3.0
1984,-12.0
1985,-18.0
1986,-10.0
1987,-20.0
1988,-17.0
1989,3.0
1990,-12.0
1991,10.0
1992,15.0
1993,-14.0
1994,-12.0
1995,33.0
1996,-12.0
1997,1.0
1998,47.0
1999,13.0
2000,-31.0
2001,-28.0
2002,-8.0
2003,3.0
2004,7.0
2005,35.0
2006,71.0
2007,-4.0
2008,16.0
2009,4.0
2010,-14.0
2011,-18.0
2012,-5.0
2013,-23.0
2014,-8.0
2015,-15.0
2016,-3.0
2017,-15.0
2018,-5.0
2019,-13.0
2020,-13.0
2021,-12.0
2022,-20.0
2023,-13.0
2024,-11.0
2025,-11.0
2026,-7.0
2027,-23.0
2028,-21.0
2029,-10.0
2030,-27.0
2031,16.0
2032,-20.0
2033,-23.0
2034,-3.0
2035,-14.0
2036,-31.0
2037,-9.0
2038,-8.0
2039,23.0
2040,13.0
2041,18.0
2042,14.0
2043,-5.0
2044,15.0
2045,30.0
2046,9.0
2047,8.0
2048,32.0
2049,4.0
2050,48.0
2051,-5.0
2052,-7.0
2053,-20.0
2054,11.0
2055,-16.0
2056,60.0
2057,21.0
2058,-40.0
2059,19.0
2060,-6.0
2061,4.0
2062,-22.0
2063,15.0
2064,-10.0
2065,-14.0
2066,-20.0
2067,-17.0
2068,-33.0
2069,-10.0
2070,-5.0
2071,-22.0
2072,-26.0
2073,12.0
2074,1.0
2075,-10.0
2076,-15.0
2077,-18.0
2078,18.0
2079,-2.0
2080,13.0
2081,3.0
2082,-10.0
2083,-17.0
2084,-10.0
2085,-7.0
2086,-3.0
2087,-15.0
2088,22.0
2089,15.0
2090,-37.0
2091,-9.0
2092,14.0
2093,-12.0
2094,-19.0
2095,-6.0
2096,-15.0
2097,7.0
2098,-2.0
2099,-16.0
2100,1.0
2101,12.0
2102,-25.0
2103,-16.0
2104,3.0
2105,-25.0
2106,5.0
2107,160.0
2108,-19.0
2109,-3.0
2110,-11.0
2111,-15.0
2112,-25.0
2113,1.0
2114,13.0
2115,12.0
2116,22.0
2117,47.0
2118,-14.0
2119,11.0
2120,72.0
2121,2.0
2122,-32.0
2123,-9.0
2124,27.0
2125,-17.0
2126,27.0
2127,-6.0
2128,6.0
2129,7.0
2130,-4.0
2131,102.0
2132,-19.0
2133,-7.0
2134,45.0
2135,-18.0
2136,-16.0
2137,-10.0
2138,-20.0
2139,-12.0
2140,53.0
2141,-2.0
2142,23.0
2143,-5.0
2144,-6.0
2145,-36.0
2146,93.0
2147,-17.0
2148,-6.0
2149,-21.0
2150,-10.0
2151,9.0
2152,-10.0
2153,-11.0
2154,-18.0
2155,-33.0
2156,-11.0
2157,-7.0
2158,-26.0
2159,-28.0
2160,-21.0
2161,7.0
2162,-11.0
2163,-21.0
2164,16.0
2165,-21.0
2166,-15.0
2167,-19.0
2168,55.0
2169,31.0
2170,36.0
2171,3.0
2172,-20.0
2173,-17.0
2174,-11.0
2175,-26.0
2176,-12.0
2177,-9.0
2178,-14.0
2179,21.0
2180,-25.0
2181,-16.0
2182,3.0
2183,-1.0
2184,64.0
2185,-9.0
2186,-14.0
2187,-18.0
2188,-9.0
2189,7.0
2190,-7.0
2191,4.0
2192,-31.0
2193,-23.0
2194,-8.0
2195,-6.0
2196,20.0
2197,-18.0
2198,-15.0
2199,-18.0
2200,-10.0
2201,-5.0
2202,-2.0
2203,173.0
2204,-12.0
2205,16.0
2206,-17.0
2207,-51.0
2208,-20.0
2209,-4.0
2210,3.0
2211,-27.0
2212,27.0
2213,-17.0
2214,-33.0
2215,2.0
2216,-14.0
2217,-15.0
2218,-26.0
2219,3.0
2220,-16.0
2221,148.0
2222,4.0
2223,20.0
2224,-11.0
2225,-17.0
2226,16.0
2227,-5.0
2228,174.0
2229,123.0
2230,-5.0
2231,-1.0
2232,-4.0
2233,-18.0
2234,-21.0
2235,-10.0
2236,-20.0
2237,-15.0
2238,-15.0
2239,-1.0
2240,-7.0
2241,-16.0
2242,3.0
2243,-2.0
2244,-9.0
2245,34.0
2246,-3.0
2247,-32.0
2248,-14.0
2249,31.0
2250,-16.0
2251,-17.0
2252,-18.0
2253,-21.0
2254,-8.0
2255,-44.0
2256,-7.0
2257,-18.0
2258,6.0
2259,-17.0
2260,0.0
2261,-20.0
2262,2.0
2263,9.0
2264,9.0
2265,-15.0
2266,-22.0
2267,16.0
2268,8.0
2269,-4.0
2270,-15.0
2271,-9.0
2272,-9.0
2273,-2.0
2274,25.0
2275,136.0
2276,-29.0
2277,-17.0
2278,9.0
2279,-23.0
2280,-33.0
2281,-11.0
2282,3.0
2283,-4.0
2284,6.0
2285,-4.0
2286,80.0
2287,0.0
2288,94.0
2289,36.0
2290,59.0
2291,20.0
2292,-39.0
2293,-23.0
2294,-3.0
2295,-24.0
2296,1.0
2297,-22.0
2298,-27.0
2299,-15.0
2300,-3.0
2301,15.0
2302,-18.0
2303,-15.0
2304,5.0
2305,-8.0
2306,-14.0
2307,-2.0
2308,-1.0
2309,-12.0
2310,-9.0
2311,-28.0
2312,8.0
2313,-8.0
2314,-15.0
2315,56.0
2316,-18.0
2317,-15.0
2318,-32.0
2319,9.0
2320,5.0
2321,37.0
2322,-6.0
2323,-12.0
2324,-17.0
2325,-35.0
2326,-12.0
2327,-23.0
2328,93.0
2329,-23.0
2330,-2.0
2331,5.0
2332,-11.0
2333,-27.0
2334,-15.0
2335,-10.0
2336,-8.0
2337,-11.0
2338,-14.0
2339,-8.0
2340,-1.0
2341,2.0
2342,-10.0
2343,-18.0
2344,5.0
2345,40.0
2346,-1.0
2347,-4.0
2348,-9.0
2349,-13.0
2350,2.0
2351,19.0
2352,-4.0
2353,32.0
2354,8.0
2355,-36.0
2356,-15.0
2357,-4.0
2358,43.0
2359,45.0
2360,162.0
2361,20.0
2362,9.0
2363,-33.0
2364,43.0
2365,-19.0
2366,89.0
2367,21.0
2368,-8.0
2369,-21.0
2370,-8.0
2371,-15.0
2372,-18.0
2373,-6.0
2374,20.0
2375,117.0
2376,-2.0
2377,-9.0
2378,-10.0
2379,46.0
2380,-4.0
2381,-5.0
2382,-9.0
2383,1.0
2384,-85.0
2385,378.0
2386,-19.0
2387,52.0
2388,-18.0
2389,10.0
2390,27.0
2391,2.0
2392,35.0
2393,4.0
2394,-19.0
2395,9.0
2396,-25.0
2397,5.0
2398,4.0
2399,-6.0
2400,-7.0
2401,-20.0
2402,-2.0
2403,-9.0
2404,-23.0
2405,-5.0
2406,-5.0
2407,100.0
2408,68.0
2409,11.0
2410,50.0
2411,-11.0
2412,-3.0
2413,-11.0
2414,12.0
2415,-13.0
2416,-30.0
2417,-23.0
2418,4.0
2419,-17.0
2420,-5.0
2421,117.0
2422,-23.0
2423,6.0
2424,-5.0
2425,-6.0
2426,19.0
2427,14.0
2428,-13.0
2429,-15.0
2430,9.0
2431,-24.0
2432,-10.0
2433,-12.0
2434,-11.0
2435,-13.0
2436,-10.0
2437,4.0
2438,6.0
2439,68.0
2440,-10.0
2441,20.0
2442,-28.0
2443,238.0
2444,-23.0
2445,-7.0
2446,5.0
2447,4.0
2448,14.0
2449,0.0
2450,-16.0
2451,-7.0
2452,-28.0
2453,-16.0
2454,-23.0
2455,-9.0
2456,-19.0
2457,175.0
2458,-9.0
2459,-15.0
2460,1.0
2461,8.0
2462,65.0
2463,-4.0
2464,-11.0
2465,3.0
2466,0.0
2467,-17.0
2468,8.0
2469,-14.0
2470,-9.0
2471,-17.0
2472,-13.0
2473,-2.0
2474,-15.0
2475,-19.0
2476,8.0
2477,-8.0
2478,18.0
2479,2.0
2480,-23.0
2481,-30.0
2482,-16.0
2483,-7.0
2484,22.0
2485,-12.0
2486,-13.0
2487,4.0
2488,-20.0
2489,-34.0
2490,1.0
2491,6.0
2492,-7.0
2493,-20.0
2494,-19.0
2495,2.0
2496,6.0
2497,-6.0
2498,19.0
2499,-2.0
2500,-9.0
2501,-29.0
2502,-27.0
2503,-5.0
2504,21.0
2505,-11.0
2506,24.0
2507,-5.0
2508,7.0
2509,-15.0
2510,30.0
2511,-9.0
2512,-10.0
2513,0.0
2514,10.0
2515,7.0
2516,-14.0
2517,-9.0
2518,19.0
2519,-8.0
2520,-4.0
2521,-3.0
2522,-27.0
2523,23.0
2524,17.0
2525,-22.0
2526,-37.0
2527,-14.0
2528,35.0
2529,-4.0
2530,56.0
2531,10.0
2532,-11.0
2533,-6.0
2534,0.0
2535,-3.0
2536,10.0
2537,2.0
2538,28.0
2539,16.0
2540,-19.0
2541,-23.0
2542,8.0
2543,105.0
2544,11.0
2545,49.0
2546,-18.0
2547,-30.0
2548,11.0
2549,15.0
2550,52.0
2551,-7.0
2552,-3.0
2553,-2.0
2554,-3.0
2555,-14.0
2556,9.0
2557,-24.0
2558,-10.0
2559,-9.0
2560,3.0
2561,-18.0
2562,-36.0
2563,29.0
2564,-11.0
2565,-20.0
2566,8.0
2567,-23.0
2568,-14.0
2569,14.0
2570,-11.0
2571,-23.0
2572,11.0
2573,2.0
2574,-14.0
2575,125.0
2576,33.0
2577,-8.0
2578,-1.0
2579,20.0
2580,-8.0
2581,5.0
2582,101.0
2583,124.0
2584,15.0
2585,-11.0
2586,-4.0
2587,40.0
2588,-26.0
2589,-28.0
2590,9.0
2591,-30.0
2592,56.0
2593,-7.0
2594,46.0
2595,-20.0
2596,-22.0
2597,7.0
2598,-15.0
2599,-15.0
2600,60.0
2601,-10.0
2602,52.0
2603,-1.0
2604,34.0
2605,-7.0
2606,-37.0
2607,-11.0
2608,64.0
2609,30.0
2610,-27.0
2611,-9.0
2612,-6.0
2613,-16.0
2614,-8.0
2615,-28.0
2616,-17.0
2617,-1.0
2618,9.0
2619,-17.0
2620,-21.0
2621,17.0
2622,17.0
2623,-33.0
2624,-15.0
2625,-25.0
2626,3.0
2627,-18.0
2628,-19.0
2629,17.0
2630,-12.0
2631,-11.0
2632,5.0
2633,-1.0
2634,0.0
2635,150.0
2636,-2.0
2637,-4.0
2638,-28.0
2639,8.0
2640,7.0
2641,-12.0
2642,1.0
2643,-5.0
2644,-24.0
2645,-11.0
2646,-24.0
2647,77.0
2648,-16.0
2649,5.0
2650,-50.0
2651,-27.0
2652,-5.0
2653,-10.0
2654,179.0
2655,10.0
2656,50.0
2657,-10.0
2658,21.0
2659,-12.0
2660,-8.0
2661,9.0
2662,10.0
2663,-19.0
2664,11.0
2665,28.0
2666,-4.0
2667,-7.0
2668,-29.0
2669,34.0
2670,-37.0
2671,126.0
2672,-19.0
2673,-14.0
2674,21.0
2675,-5.0
2676,-3.0
2677,-4.0
2678,5.0
2679,-14.0
2680,48.0
2681,-18.0
2682,100.0
2683,-12.0
2684,-6.0
2685,-18.0
2686,5.0
2687,75.0
2688,-13.0
2689,-24.0
2690,1.0
2691,-20.0
2692,115.0
2693,-18.0
2694,-25.0
2695,-10.0
2696,-8.0
2697,50.0
2698,11.0
2699,-14.0
2700,-9.0
2701,-14.0
2702,-18.0
2703,-18.0
2704,16.0
2705,3.0
2706,14.0
2707,-4.0
2708,-27.0
2709,-10.0
2710,9.0
2711,6.0
2712,-4.0
2713,-7.0
2714,-5.0
2715,-12.0
2716,29.0
2717,3.0
2718,-7.0
2719,104.0
2720,17.0
2721,-11.0
2722,34.0
2723,-10.0
2724,-12.0
2725,81.0
2726,-20.0
2727,3.0
2728,-9.0
2729,-17.0
2730,2.0
2731,14.0
2732,-26.0
2733,23.0
2734,-23.0
2735,-19.0
2736,4.0
2737,-6.0
2738,-15.0
2739,8.0
2740,1.0
2741,2.0
2742,-24.0
2743,-17.0
2744,58.0
2745,37.0
2746,32.0
2747,-8.0
2748,-26.0
2749,-2.0
2750,3.0
2751,2.0
2752,62.0
2753,-19.0
2754,-22.0
2755,26.0
2756,65.0
2757,4.0
2758,-27.0
2759,-11.0
2760,-9.0
2761,-12.0
2762,30.0
2763,55.0
2764,55.0
2765,-8.0
2766,-16.0
2767,0.0
2768,1.0
2769,-1.0
2770,51.0
2771,74.0
2772,22.0
2773,-9.0
2774,-10.0
2775,43.0
2776,-18.0
2777,-28.0
2778,-6.0
2779,34.0
2780,3.0
2781,18.0
2782,-11.0
2783,-4.0
2784,42.0
2785,-7.0
2786,-12.0
2787,-18.0
2788,-12.0
2789,-15.0
2790,39.0
2791,85.0
2792,2.0
2793,-24.0
2794,-6.0
2795,-12.0
2796,13.0
2797,-16.0
2798,-22.0
2799,-5.0
2800,149.0
2801,-32.0
2802,-20.0
2803,-10.0
2804,-11.0
2805,-30.0
2806,-27.0
2807,1.0
2808,338.0
2809,51.0
2810,-11.0
2811,-6.0
2812,-20.0
2813,4.0
2814,3.0
2815,-2.0
2816,24.0
2817,-14.0
2818,-3.0
2819,-9.0
2820,-17.0
2821,-17.0
2822,-20.0
2823,9.0
2824,-17.0
2825,17.0
2826,8.0
2827,100.0
2828,-8.0
2829,-2.0
2830,-17.0
2831,-8.0
2832,-31.0
2833,-17.0
2834,-3.0
2835,-25.0
2836,-1.0
2837,-17.0
2838,-5.0
2839,-2.0
2840,-19.0
2841,-15.0
2842,-4.0
2843,1.0
2844,35.0
2845,12.0
2846,-11.0
2847,36.0
2848,-28.0
2849,-2.0
2850,38.0
2851,56.0
2852,3.0
2853,-7.0
2854,-11.0
2855,4.0
2856,27.0
2857,6.0
2858,-20.0
2859,-36.0
2860,-20.0
2861,-16.0
2862,-19.0
2863,10.0
2864,-9.0
2865,93.0
2866,6.0
2867,17.0
2868,-18.0
2869,38.0
2870,102.0
2871,-25.0
2872,-9.0
2873,-5.0
2874,-12.0
2875,-28.0
2876,-5.0
2877,-20.0
2878,5.0
2879,-30.0
2880,10.0
2881,-3.0
2882,-19.0
2883,144.0
2884,-46.0
2885,-13.0
2886,-33.0
2887,-7.0
2888,-33.0
2889,-10.0
2890,47.0
2891,22.0
2892,8.0
2893,-6.0
2894,15.0
2895,33.0
2896,64.0
2897,-30.0
2898,-24.0
2899,-18.0
2900,4.0
2901,5.0
2902,0.0
2903,-15.0
2904,-2.0
2905,13.0
2906,27.0
2907,-20.0
2908,169.0
2909,5.0
2910,2.0
2911,133.0
2912,-3.0
2913,-3.0
2914,-22.0
2915,-6.0
2916,-21.0
2917,-11.0
2918,-28.0
2919,-2.0
2920,1.0
2921,-1.0
2922,9.0
2923,-5.0
2924,2.0
2925,-20.0
2926,-10.0
2927,-39.0
2928,-20.0
2929,-22.0
2930,50.0
2931,-37.0
2932,-10.0
2933,10.0
2934,-25.0
2935,-16.0
2936,46.0
2937,6.0
2938,38.0
2939,-4.0
2940,-16.0
2941,-11.0
2942,-12.0
2943,23.0
2944,44.0
2945,4.0
2946,-14.0
2947,-4.0
2948,0.0
2949,4.0
2950,9.0
2951,6.0
2952,48.0
2953,-6.0
2954,-31.0
2955,0.0
2956,-29.0
2957,-13.0
2958,27.0
2959,-40.0
2960,0.0
2961,-9.0
2962,29.0
2963,-4.0
2964,-16.0
2965,-2.0
2966,-2.0
2967,2.0
2968,46.0
2969,39.0
2970,112.0
2971,15.0
2972,3.0
2973,-6.0
2974,-7.0
2975,-23.0
2976,8.0
2977,-1.0
2978,18.0
2979,-15.0
2980,-4.0
2981,-10.0
2982,-27.0
2983,-2.0
2984,-5.0
2985,-28.0
2986,-5.0
2987,1.0
2988,24.0
2989,-36.0
2990,-41.0
2991,24.0
2992,-1.0
2993,-11.0
2994,-18.0
2995,41.0
2996,5.0
2997,25.0
2998,6.0
2999,18.0
3000,2.0
3001,31.0
3002,-9.0
3003,-13.0
3004,-18.0
3005,-18.0
3006,-11.0
3007,-4.0
3008,-8.0
3009,27.0
3010,-6.0
3011,-10.0
3012,-9.0
3013,67.0
3014,0.0
3015,13.0
3016,-16.0
3017,-4.0
3018,-16.0
3019,-13.0
3020,19.0
3021,69.0
3022,-29.0
3023,130.0
3024,25.0
3025,-2.0
3026,-14.0
3027,14.0
3028,2.0
3029,-20.0
3030,-18.0
3031,-15.0
3032,-23.0
3033,115.0
3034,-14.0
3035,-6.0
3036,19.0
3037,-2.0
3038,2.0
3039,-5.0
3040,-1.0
3041,50.0
3042,54.0
3043,-8.0
3044,17.0
3045,26.0
3046,-11.0
3047,-18.0
3048,-8.0
3049,289.0
3050,8.0
3051,1.0
3052,-27.0
3053,-20.0
3054,-31.0
3055,-14.0
3056,7.0
3057,6.0
3058,-10.0
3059,-18.0
3060,50.0
3061,-3.0
3062,-9.0
3063,7.0
3064,42.0
3065,-4.0
3066,-3.0
3067,-10.0
3068,-19.0
3069,1.0
3070,-29.0
3071,-14.0
3072,-18.0
3073,-2.0
3074,-27.0
3075,-23.0
3076,-12.0
3077,-16.0
3078,-6.0
3079,-15.0
3080,2.0
3081,124.0
3082,-9.0
3083,-29.0
3084,7.0
3085,-22.0
3086,-28.0
3087,-3.0
3088,-25.0
3089,-9.0
3090,-12.0
3091,-14.0
3092,-12.0
3093,-22.0
3094,167.0
3095,-12.0
3096,-26.0
3097,5.0
3098,-21.0
3099,19.0
3100,-25.0
3101,-23.0
3102,19.0
3103,99.0
3104,-11.0
3105,-16.0
3106,-13.0
3107,-9.0
3108,29.0
3109,-13.0
3110,-6.0
3111,-40.0
3112,-2.0
3113,29.0
3114,-20.0
3115,253.0
3116,-8.0
3117,3.0
3118,-23.0
3119,4.0
3120,-14.0
3121,-18.0
3122,2.0
3123,11.0
3124,0.0
3125,-9.0
3126,-9.0
3127,-18.0
3128,-21.0
3129,-2.0
3130,-37.0
3131,-2.0
3132,-7.0
3133,-10.0
3134,5.0
3135,175.0
3136,9.0
3137,1.0
3138,-5.0
3139,-17.0
3140,-10.0
3141,-9.0
3142,-17.0
3143,-2.0
3144,-4.0
3145,-11.0
3146,28.0
3147,-16.0
3148,-13.0
3149,-6.0
3150,-5.0
3151,45.0
3152,-35.0
3153,-26.0
3154,-19.0
3155,-27.0
3156,5.0
3157,-17.0
3158,5.0
3159,123.0
3160,0.0
3161,138.0
3162,-19.0
3163,36.0
3164,-25.0
3165,59.0
3166,18.0
3167,-28.0
3168,-12.0
3169,38.0
3170,-20.0
3171,-23.0
3172,-19.0
3173,-23.0
3174,4.0
3175,549.0
3176,15.0
3177,27.0
3178,74.0
3179,3.0
3180,19.0
3181,-10.0
3182,-9.0
3183,174.0
3184,-8.0
3185,2.0
3186,-17.0
3187,-1.0
3188,7.0
3189,69.0
3190,39.0
3191,-18.0
3192,-33.0
3193,19.0
3194,-1.0
3195,4.0
3196,-5.0
3197,-21.0
3198,-19.0
3199,-12.0
3200,-20.0
3201,7.0
3202,49.0
3203,19.0
3204,-2.0
3205,-25.0
3206,-16.0
3207,-11.0
3208,106.0
3209,-3.0
3210,28.0
3211,66.0
3212,96.0
3213,-22.0
3214,-27.0
3215,52.0
3216,5.0
3217,4.0
3218,-13.0
3219,-10.0
3220,-11.0
3221,71.0
3222,-18.0
3223,267.0
3224,21.0
3225,76.0
3226,-32.0
3227,32.0
3228,56.0
3229,33.0
3230,-21.0
3231,6.0
3232,-1.0
3233,-8.0
3234,13.0
3235,34.0
3236,6.0
3237,27.0
3238,4.0
3239,41.0
3240,-17.0
3241,1.0
3242,-11.0
3243,-7.0
3244,39.0
3245,298.0
3246,0.0
3247,-13.0
3248,110.0
3249,69.0
3250,34.0
3251,36.0
3252,-13.0
3253,132.0
3254,52.0
3255,-21.0
3256,4.0
3257,6.0
3258,23.0
3259,6.0
3260,47.0
3261,18.0
3262,40.0
3263,54.0
3264,157.0
3265,11.0
3266,44.0
3267,120.0
3268,44.0
3269,-1.0
3270,-20.0
3271,-20.0
3272,11.0
3273,19.0
3274,-17.0
3275,15.0
3276,1.0
3277,32.0
3278,-23.0
3279,-19.0
3280,49.0
3281,346.0
3282,209.0
3283,9.0
3284,15.0
3285,1.0
3286,-12.0
3287,122.0
3288,30.0
3289,-5.0
3290,52.0
3291,-6.0
3292,-23.0
3293,-13.0
3294,-1.0
3295,416.0
3296,3.0
3297,39.0
3298,281.0
3299,-16.0
3300,-27.0
3301,241.0
3302,-11.0
3303,-11.0
3304,-5.0
3305,8.0
3306,-4.0
3307,43.0
3308,-9.0
3309,-5.0
3310,-8.0
3311,0.0
3312,-4.0
3313,-5.0
3314,19.0
3315,14.0
3316,20.0
3317,-14.0
3318,-18.0
3319,-3.0
3320,-13.0
3321,15.0
3322,19.0
3323,-22.0
3324,-12.0
3325,3.0
3326,6.0
3327,109.0
3328,-15.0
3329,25.0
3330,-8.0
3331,12.0
3332,-9.0
3333,51.0
3334,99.0
3335,12.0
3336,147.0
3337,-21.0
3338,39.0
3339,-16.0
3340,37.0
3341,14.0
3342,-1.0
3343,22.0
3344,-21.0
3345,-17.0
3346,54.0
3347,-17.0
3348,-11.0
3349,-5.0
3350,6.0
3351,4.0
3352,-12.0
3353,16.0
3354,68.0
3355,2.0
3356,7.0
3357,685.0
3358,116.0
3359,-10.0
3360,25.0
3361,11.0
3362,12.0
3363,13.0
3364,21.0
3365,18.0
3366,-38.0
3367,32.0
3368,-26.0
3369,75.0
3370,20.0
3371,26.0
3372,-20.0
3373,200.0
3374,-23.0
3375,10.0
3376,-4.0
3377,19.0
3378,-13.0
3379,36.0
3380,77.0
3381,-10.0
3382,30.0
3383,-24.0
3384,91.0
3385,-38.0
3386,-17.0
3387,-18.0
3388,-2.0
3389,18.0
3390,5.0
3391,145.0
3392,-13.0
3393,53.0
3394,-15.0
3395,-18.0
3396,64.0
3397,-12.0
3398,801.0
3399,176.0
3400,-17.0
3401,13.0
3402,1.0
3403,126.0
3404,-5.0
3405,123.0
3406,87.0
3407,51.0
3408,108.0
3409,40.0
3410,71.0
3411,56.0
3412,23.0
3413,45.0
3414,5.0
3415,-10.0
3416,54.0
3417,4.0
3418,10.0
3419,118.0
3420,-13.0
3421,30.0
3422,-12.0
3423,4.0
3424,-5.0
3425,106.0
3426,-8.0
3427,15.0
3428,-12.0
3429,-5.0
3430,4.0
3431,-33.0
3432,-17.0
3433,-6.0
3434,96.0
3435,-4.0
3436,-26.0
3437,90.0
3438,157.0
3439,-5.0
3440,9.0
3441,8.0
3442,-7.0
3443,1.0
3444,-21.0
3445,47.0
3446,-15.0
3447,-29.0
3448,-6.0
3449,60.0
3450,-11.0
3451,-47.0
3452,126.0
3453,-3.0
3454,73.0
3455,51.0
3456,-22.0
3457,50.0
3458,-30.0
3459,69.0
3460,-26.0
3461,3.0
3462,-24.0
3463,6.0
3464,20.0
3465,10.0
3466,64.0
3467,2.0
3468,13.0
3469,9.0
3470,7.0
3471,-21.0
3472,19.0
3473,14.0
3474,-6.0
3475,16.0
3476,-16.0
3477,76.0
3478,97.0
3479,8.0
3480,114.0
3481,0.0
3482,-17.0
3483,-4.0
3484,5.0
3485,-17.0
3486,2.0
3487,114.0
3488,38.0
3489,-10.0
3490,165.0
3491,5.0
3492,-14.0
3493,100.0
3494,63.0
3495,-12.0
3496,2.0
3497,119.0
3498,6.0
3499,-22.0
3500,-23.0
3501,-32.0
3502,66.0
3503,-15.0
3504,56.0
3505,25.0
3506,-19.0
3507,11.0
3508,-6.0
3509,-7.0
3510,0.0
3511,-13.0
3512,-25.0
3513,62.0
3514,5.0
3515,-17.0
3516,8.0
3517,99.0
3518,-16.0
3519,3.0
3520,14.0
3521,-15.0
3522,-5.0
3523,35.0
3524,-17.0
3525,3.0
3526,14.0
3527,-17.0
3528,-3.0
3529,22.0
3530,146.0
3531,2.0
3532,-15.0
3533,-12.0
3534,71.0
3535,3.0
3536,-14.0
3537,-3.0
3538,-13.0
3539,48.0
3540,-12.0
3541,-12.0
3542,14.0
3543,-7.0
3544,20.0
3545,-11.0
3546,-8.0
3547,-40.0
3548,-7.0
3549,-21.0
3550,78.0
3551,5.0
3552,13.0
3553,12.0
3554,97.0
3555,68.0
3556,94.0
3557,1.0
3558,-13.0
3559,-16.0
3560,28.0
3561,-4.0
3562,-9.0
3563,59.0
3564,65.0
3565,-9.0
3566,-10.0
3567,82.0
3568,17.0
3569,67.0
3570,-5.0
3571,-1.0
3572,39.0
3573,-17.0
3574,-14.0
3575,1.0
3576,-12.0
3577,-4.0
3578,0.0
3579,90.0
3580,-18.0
3581,-5.0
3582,0.0
3583,80.0
3584,6.0
3585,33.0
3586,-14.0
3587,-10.0
3588,0.0
3589,10.0
3590,-11.0
3591,36.0
3592,33.0
3593,34.0
3594,6.0
3595,-32.0
3596,-17.0
3597,76.0
3598,31.0
3599,-13.0
3600,-7.0
3601,-15.0
3602,14.0
3603,-22.0
3604,-14.0
3605,-2.0
3606,-24.0
3607,-12.0
3608,634.0
3609,-15.0
3610,2.0
3611,-15.0
3612,-19.0
3613,-3.0
3614,-7.0
3615,2.0
3616,5.0
3617,18.0
3618,16.0
3619,-9.0
3620,5.0
3621,-11.0
3622,240.0
3623,5.0
3624,13.0
3625,-5.0
3626,-7.0
3627,13.0
3628,-21.0
3629,0.0
3630,33.0
3631,-6.0
3632,-31.0
3633,-8.0
3634,-20.0
3635,-20.0
3636,-11.0
3637,-4.0
3638,-13.0
3639,-27.0
3640,7.0
3641,-7.0
3642,12.0
3643,9.0
3644,52.0
3645,-16.0
3646,-5.0
3647,-19.0
3648,-18.0
3649,-5.0
3650,-9.0
3651,-20.0
3652,-10.0
3653,-10.0
3654,-12.0
3655,14.0
3656,11.0
3657,11.0
3658,-8.0
3659,5.0
3660,-9.0
3661,-12.0
3662,-1.0
3663,23.0
3664,-16.0
3665,-35.0
3666,-6.0
3667,53.0
3668,-4.0
3669,-14.0
3670,23.0
3671,24.0
3672,-4.0
3673,-3.0
3674,-9.0
3675,22.0
3676,-4.0
3677,-5.0
3678,-1.0
3679,-1.0
3680,-4.0
3681,53.0
3682,-10.0
3683,2.0
3684,-13.0
3685,53.0
3686,-10.0
3687,30.0
3688,-6.0
3689,-9.0
3690,-22.0
3691,-3.0
3692,-8.0
3693,-16.0
3694,29.0
3695,7.0
3696,3.0
3697,41.0
3698,3.0
3699,-1.0
3700,-15.0
3701,-17.0
3702,-1.0
3703,32.0
3704,-4.0
3705,84.0
3706,-14.0
3707,-17.0
3708,7.0
3709,27.0
3710,-12.0
3711,10.0
3712,-15.0
3713,21.0
3714,2.0
3715,-2.0
3716,-18.0
3717,-8.0
3718,-8.0
3719,3.0
3720,6.0
3721,88.0
3722,-7.0
3723,19.0
3724,-3.0
3725,-11.0
3726,10.0
3727,4.0
3728,15.0
3729,15.0
3730,-9.0
3731,4.0
3732,-5.0
3733,-6.0
3734,-14.0
3735,-7.0
3736,-3.0
3737,-12.0
3738,-13.0
3739,51.0
3740,-5.0
3741,-14.0
3742,-9.0
3743,-4.0
3744,-8.0
3745,-4.0
3746,-35.0
3747,-13.0
3748,0.0
3749,17.0
3750,-11.0
3751,-5.0
3752,-7.0
3753,9.0
3754,9.0
3755,17.0
3756,26.0
3757,-19.0
3758,-7.0
3759,-4.0
3760,-25.0
3761,3.0
3762,5.0
3763,8.0
3764,-7.0
3765,5.0
3766,12.0
3767,34.0
3768,11.0
3769,-21.0
3770,-18.0
3771,-20.0
3772,-13.0
3773,-4.0
3774,-7.0
3775,-14.0
3776,-28.0
3777,-20.0
3778,-16.0
3779,-14.0
3780,-17.0
3781,-20.0
3782,-7.0
3783,-5.0
3784,1.0
3785,-8.0
3786,-11.0
3787,1.0
3788,-9.0
3789,16.0
3790,-7.0
3791,44.0
3792,2.0
3793,-10.0
3794,-23.0
3795,10.0
3796,-3.0
3797,81.0
3798,-13.0
3799,-24.0
3800,-1.0
